,CKSNAP_AA.gap0,CKSNAP_AC.gap0,CKSNAP_AG.gap0,CKSNAP_AT.gap0,CKSNAP_CA.gap0,CKSNAP_CC.gap0,CKSNAP_CG.gap0,CKSNAP_CT.gap0,CKSNAP_GA.gap0,CKSNAP_GC.gap0,CKSNAP_GG.gap0,CKSNAP_GT.gap0,CKSNAP_TA.gap0,CKSNAP_TC.gap0,CKSNAP_TG.gap0,CKSNAP_TT.gap0,CKSNAP_AA.gap1,CKSNAP_AC.gap1,CKSNAP_AG.gap1,CKSNAP_AT.gap1,CKSNAP_CA.gap1,CKSNAP_CC.gap1,CKSNAP_CG.gap1,CKSNAP_CT.gap1,CKSNAP_GA.gap1,CKSNAP_GC.gap1,CKSNAP_GG.gap1,CKSNAP_GT.gap1,CKSNAP_TA.gap1,CKSNAP_TC.gap1,CKSNAP_TG.gap1,CKSNAP_TT.gap1,CKSNAP_AA.gap2,CKSNAP_AC.gap2,CKSNAP_AG.gap2,CKSNAP_AT.gap2,CKSNAP_CA.gap2,CKSNAP_CC.gap2,CKSNAP_CG.gap2,CKSNAP_CT.gap2,CKSNAP_GA.gap2,CKSNAP_GC.gap2,CKSNAP_GG.gap2,CKSNAP_GT.gap2,CKSNAP_TA.gap2,CKSNAP_TC.gap2,CKSNAP_TG.gap2,CKSNAP_TT.gap2
A2_140,0.18,0.02,0.06,0.12,0.04,0.0,0.04,0.06,0.06,0.02,0.08,0.06,0.08,0.1,0.06,0.02,0.16326530612244897,0.061224489795918366,0.02040816326530612,0.14285714285714285,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.20833333333333334,0.0625,0.0,0.125,0.041666666666666664,0.0,0.08333333333333333,0.020833333333333332,0.0,0.0625,0.08333333333333333,0.0625,0.125,0.0,0.08333333333333333,0.041666666666666664
A2_142,0.18,0.02,0.06,0.1,0.04,0.0,0.04,0.06,0.06,0.04,0.1,0.06,0.08,0.08,0.06,0.02,0.16326530612244897,0.04081632653061224,0.02040816326530612,0.14285714285714285,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.20833333333333334,0.0625,0.0,0.10416666666666667,0.041666666666666664,0.0,0.08333333333333333,0.020833333333333332,0.0,0.0625,0.10416666666666667,0.0625,0.125,0.020833333333333332,0.0625,0.041666666666666664
A2_143,0.18,0.02,0.06,0.1,0.06,0.0,0.04,0.04,0.06,0.04,0.1,0.06,0.08,0.08,0.06,0.02,0.16326530612244897,0.04081632653061224,0.02040816326530612,0.14285714285714285,0.04081632653061224,0.0,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.20833333333333334,0.0625,0.0,0.10416666666666667,0.020833333333333332,0.0,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.0625,0.10416666666666667,0.0625,0.125,0.020833333333333332,0.0625,0.041666666666666664
A2_145,0.18,0.02,0.08,0.1,0.06,0.0,0.04,0.04,0.04,0.04,0.12,0.06,0.08,0.08,0.04,0.02,0.16326530612244897,0.04081632653061224,0.04081632653061224,0.14285714285714285,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.20833333333333334,0.0625,0.0,0.10416666666666667,0.020833333333333332,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.0625,0.125,0.041666666666666664,0.10416666666666667,0.020833333333333332,0.0625,0.041666666666666664
A2_146,0.16,0.02,0.08,0.1,0.06,0.0,0.04,0.04,0.04,0.04,0.12,0.08,0.08,0.08,0.04,0.02,0.16326530612244897,0.04081632653061224,0.04081632653061224,0.12244897959183673,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.20833333333333334,0.0625,0.0,0.10416666666666667,0.020833333333333332,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.0625,0.125,0.041666666666666664,0.10416666666666667,0.020833333333333332,0.0625,0.041666666666666664
A2_147,0.16,0.02,0.08,0.08,0.06,0.0,0.04,0.04,0.04,0.04,0.12,0.08,0.08,0.08,0.06,0.02,0.16326530612244897,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.20833333333333334,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.0625,0.14583333333333334,0.041666666666666664,0.10416666666666667,0.020833333333333332,0.0625,0.041666666666666664
A2_148,0.16,0.02,0.08,0.08,0.06,0.0,0.04,0.04,0.04,0.06,0.12,0.08,0.08,0.08,0.06,0.0,0.16326530612244897,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.20833333333333334,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.14583333333333334,0.041666666666666664,0.08333333333333333,0.020833333333333332,0.0625,0.041666666666666664
A2_149,0.16,0.02,0.08,0.08,0.06,0.02,0.04,0.04,0.04,0.06,0.12,0.08,0.08,0.06,0.06,0.0,0.16326530612244897,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.10204081632653061,0.10204081632653061,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.20833333333333334,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.14583333333333334,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664
A2_152,0.16,0.02,0.06,0.08,0.04,0.02,0.04,0.06,0.04,0.06,0.1,0.1,0.08,0.06,0.08,0.0,0.16326530612244897,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.04081632653061224,0.0,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.10204081632653061,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.1875,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.0,0.10416666666666667,0.041666666666666664,0.020833333333333332,0.0625,0.14583333333333334,0.0625,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664
A2_168,0.1,0.02,0.06,0.06,0.06,0.06,0.06,0.06,0.0,0.08,0.12,0.1,0.06,0.08,0.08,0.0,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.04081632653061224,0.12244897959183673,0.04081632653061224,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.08333333333333333,0.10416666666666667,0.0,0.0625,0.020833333333333332,0.041666666666666664,0.125,0.041666666666666664,0.0625,0.041666666666666664,0.14583333333333334,0.041666666666666664,0.041666666666666664,0.0625,0.0625,0.0625
A2_178,0.02,0.02,0.08,0.02,0.04,0.06,0.06,0.08,0.04,0.1,0.18,0.1,0.04,0.06,0.1,0.0,0.0,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.12244897959183673,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.16326530612244897,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.14583333333333334,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.22916666666666666,0.0625,0.020833333333333332,0.0625,0.0625,0.0625
A3_25,0.0,0.1,0.04,0.04,0.06,0.16,0.08,0.06,0.06,0.08,0.1,0.04,0.04,0.04,0.06,0.04,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.0,0.061224489795918366,0.08163265306122448,0.12244897959183673,0.10204081632653061,0.0,0.1836734693877551,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.041666666666666664,0.041666666666666664,0.0625,0.041666666666666664,0.0625,0.14583333333333334,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0625,0.020833333333333332,0.0625,0.041666666666666664,0.041666666666666664
A3_28,0.0,0.08,0.06,0.04,0.06,0.14,0.08,0.06,0.08,0.08,0.1,0.04,0.04,0.04,0.06,0.04,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.0,0.04081632653061224,0.061224489795918366,0.14285714285714285,0.10204081632653061,0.0,0.1836734693877551,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.020833333333333332,0.041666666666666664,0.0625,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0625,0.020833333333333332,0.0625,0.0625,0.041666666666666664
A3_30,0.0,0.08,0.06,0.04,0.06,0.12,0.1,0.06,0.08,0.08,0.1,0.04,0.04,0.04,0.06,0.04,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.0,0.04081632653061224,0.061224489795918366,0.12244897959183673,0.10204081632653061,0.0,0.20408163265306123,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.020833333333333332,0.0625,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.0625,0.020833333333333332,0.0625,0.0625,0.041666666666666664
A3_32,0.0,0.08,0.06,0.04,0.08,0.12,0.08,0.06,0.08,0.08,0.1,0.04,0.04,0.04,0.06,0.04,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.0,0.04081632653061224,0.061224489795918366,0.12244897959183673,0.10204081632653061,0.02040816326530612,0.1836734693877551,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.0625,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0625,0.020833333333333332,0.0625,0.0625,0.041666666666666664
A3_38,0.0,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.08,0.12,0.04,0.04,0.04,0.08,0.04,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.0,0.02040816326530612,0.061224489795918366,0.10204081632653061,0.10204081632653061,0.02040816326530612,0.16326530612244897,0.04081632653061224,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.020833333333333332,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.125,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.10416666666666667,0.08333333333333333,0.020833333333333332,0.0625,0.0625,0.041666666666666664
A3_40,0.0,0.08,0.08,0.02,0.08,0.08,0.04,0.08,0.06,0.1,0.14,0.04,0.04,0.04,0.08,0.04,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.0,0.02040816326530612,0.061224489795918366,0.10204081632653061,0.10204081632653061,0.02040816326530612,0.1836734693877551,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.125,0.020833333333333332,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.08333333333333333,0.020833333333333332,0.0625,0.08333333333333333,0.041666666666666664
A3_51,0.0,0.06,0.08,0.02,0.1,0.08,0.06,0.08,0.06,0.12,0.14,0.04,0.02,0.04,0.08,0.02,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.0,0.02040816326530612,0.10204081632653061,0.12244897959183673,0.061224489795918366,0.02040816326530612,0.16326530612244897,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.0,0.10204081632653061,0.0,0.0,0.10416666666666667,0.020833333333333332,0.041666666666666664,0.10416666666666667,0.020833333333333332,0.14583333333333334,0.041666666666666664,0.041666666666666664,0.125,0.14583333333333334,0.0625,0.020833333333333332,0.041666666666666664,0.0625,0.020833333333333332
A3_53,0.0,0.06,0.1,0.02,0.08,0.06,0.06,0.08,0.06,0.12,0.16,0.04,0.02,0.04,0.08,0.02,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.0,0.0,0.10204081632653061,0.12244897959183673,0.061224489795918366,0.02040816326530612,0.16326530612244897,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.0,0.10204081632653061,0.0,0.0,0.10416666666666667,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.020833333333333332,0.14583333333333334,0.041666666666666664,0.041666666666666664,0.125,0.14583333333333334,0.0625,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.020833333333333332
A3_57,0.0,0.04,0.08,0.02,0.06,0.08,0.06,0.1,0.04,0.14,0.16,0.04,0.02,0.04,0.1,0.02,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.0,0.0,0.10204081632653061,0.14285714285714285,0.061224489795918366,0.02040816326530612,0.1836734693877551,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.0,0.10204081632653061,0.0,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.14583333333333334,0.041666666666666664,0.020833333333333332,0.14583333333333334,0.14583333333333334,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.020833333333333332
A3_76,0.02,0.04,0.08,0.02,0.08,0.06,0.06,0.08,0.04,0.14,0.16,0.04,0.02,0.04,0.08,0.04,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.12244897959183673,0.04081632653061224,0.08163265306122448,0.12244897959183673,0.10204081632653061,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.020833333333333332,0.125,0.0,0.020833333333333332,0.0625,0.020833333333333332,0.125,0.08333333333333333,0.041666666666666664,0.10416666666666667,0.14583333333333334,0.0625,0.020833333333333332,0.041666666666666664,0.10416666666666667,0.020833333333333332
A3_84,0.02,0.04,0.06,0.02,0.06,0.06,0.06,0.1,0.04,0.12,0.18,0.04,0.02,0.06,0.08,0.04,0.0,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.12244897959183673,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.14285714285714285,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.04081632653061224,0.020833333333333332,0.08333333333333333,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.14583333333333334,0.08333333333333333,0.0625,0.125,0.125,0.0625,0.020833333333333332,0.041666666666666664,0.125,0.020833333333333332
A3_85,0.02,0.04,0.06,0.02,0.06,0.06,0.06,0.1,0.04,0.1,0.2,0.04,0.02,0.06,0.08,0.04,0.0,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.12244897959183673,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.14285714285714285,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.04081632653061224,0.020833333333333332,0.08333333333333333,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.14583333333333334,0.08333333333333333,0.0625,0.125,0.125,0.0625,0.020833333333333332,0.041666666666666664,0.125,0.020833333333333332
A3_90,0.02,0.04,0.08,0.02,0.06,0.06,0.06,0.1,0.06,0.1,0.16,0.04,0.02,0.06,0.08,0.04,0.0,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.12244897959183673,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.12244897959183673,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.020833333333333332,0.10416666666666667,0.0,0.020833333333333332,0.0625,0.020833333333333332,0.125,0.08333333333333333,0.0625,0.08333333333333333,0.125,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.125,0.020833333333333332
A3_93,0.02,0.04,0.08,0.02,0.08,0.06,0.02,0.1,0.06,0.1,0.18,0.04,0.02,0.06,0.08,0.04,0.0,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.10204081632653061,0.04081632653061224,0.10204081632653061,0.12244897959183673,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.020833333333333332,0.125,0.0,0.020833333333333332,0.0625,0.020833333333333332,0.10416666666666667,0.0625,0.08333333333333333,0.08333333333333333,0.125,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.125,0.020833333333333332
A3_101,0.02,0.04,0.14,0.02,0.06,0.06,0.02,0.08,0.1,0.08,0.16,0.04,0.02,0.04,0.08,0.04,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.10204081632653061,0.04081632653061224,0.12244897959183673,0.10204081632653061,0.14285714285714285,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.041666666666666664,0.125,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.10416666666666667,0.0625,0.10416666666666667,0.0625,0.125,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.020833333333333332
A3_108,0.04,0.06,0.12,0.02,0.06,0.04,0.04,0.06,0.14,0.06,0.14,0.04,0.02,0.04,0.08,0.04,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.12244897959183673,0.08163265306122448,0.16326530612244897,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.10416666666666667,0.041666666666666664,0.125,0.041666666666666664,0.14583333333333334,0.0625,0.020833333333333332,0.041666666666666664,0.10416666666666667,0.020833333333333332
A3_114,0.02,0.08,0.14,0.0,0.06,0.04,0.06,0.06,0.16,0.06,0.14,0.04,0.0,0.02,0.08,0.04,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.10204081632653061,0.04081632653061224,0.12244897959183673,0.08163265306122448,0.1836734693877551,0.02040816326530612,0.061224489795918366,0.0,0.061224489795918366,0.02040816326530612,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.125,0.041666666666666664,0.125,0.0625,0.14583333333333334,0.0625,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.0
A3_118,0.02,0.08,0.14,0.0,0.02,0.04,0.06,0.06,0.18,0.04,0.16,0.06,0.0,0.02,0.08,0.04,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.10204081632653061,0.08163265306122448,0.20408163265306123,0.04081632653061224,0.061224489795918366,0.0,0.061224489795918366,0.02040816326530612,0.020833333333333332,0.10416666666666667,0.0625,0.0625,0.041666666666666664,0.0,0.125,0.020833333333333332,0.14583333333333334,0.041666666666666664,0.16666666666666666,0.0625,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.0
A3_121,0.02,0.06,0.16,0.0,0.02,0.04,0.06,0.04,0.2,0.04,0.16,0.06,0.02,0.02,0.08,0.02,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.12244897959183673,0.08163265306122448,0.20408163265306123,0.04081632653061224,0.061224489795918366,0.0,0.08163265306122448,0.0,0.020833333333333332,0.10416666666666667,0.0625,0.041666666666666664,0.041666666666666664,0.0,0.125,0.0,0.16666666666666666,0.041666666666666664,0.1875,0.0625,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.0
A3_123,0.02,0.06,0.18,0.0,0.02,0.04,0.06,0.04,0.2,0.06,0.16,0.06,0.02,0.02,0.06,0.0,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.12244897959183673,0.08163265306122448,0.22448979591836735,0.04081632653061224,0.061224489795918366,0.0,0.04081632653061224,0.0,0.020833333333333332,0.10416666666666667,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.125,0.0,0.16666666666666666,0.0625,0.1875,0.0625,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.0
A3_127,0.02,0.04,0.18,0.0,0.02,0.04,0.06,0.06,0.18,0.08,0.12,0.06,0.02,0.02,0.08,0.02,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.20408163265306123,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.0,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0625,0.041666666666666664,0.0,0.14583333333333334,0.0,0.14583333333333334,0.041666666666666664,0.1875,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0
A3_132,0.02,0.04,0.2,0.0,0.02,0.04,0.04,0.06,0.2,0.08,0.1,0.06,0.02,0.0,0.1,0.02,0.061224489795918366,0.061224489795918366,0.12244897959183673,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.061224489795918366,0.20408163265306123,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.0,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0625,0.0625,0.0,0.10416666666666667,0.0,0.125,0.041666666666666664,0.20833333333333334,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.020833333333333332
A3_133,0.02,0.04,0.2,0.0,0.02,0.04,0.04,0.06,0.18,0.1,0.1,0.06,0.02,0.0,0.1,0.02,0.061224489795918366,0.061224489795918366,0.12244897959183673,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.1836734693877551,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.0,0.020833333333333332,0.10416666666666667,0.08333333333333333,0.0625,0.0625,0.0,0.10416666666666667,0.0,0.125,0.041666666666666664,0.1875,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.020833333333333332
A3_138,0.02,0.04,0.2,0.0,0.02,0.04,0.06,0.04,0.2,0.08,0.12,0.06,0.02,0.0,0.08,0.02,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.24489795918367346,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.0,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0625,0.041666666666666664,0.0,0.125,0.0,0.14583333333333334,0.041666666666666664,0.22916666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.020833333333333332
A3_140,0.04,0.04,0.18,0.0,0.02,0.04,0.06,0.04,0.2,0.08,0.12,0.06,0.02,0.0,0.08,0.02,0.08163265306122448,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.12244897959183673,0.061224489795918366,0.22448979591836735,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.0,0.041666666666666664,0.0625,0.08333333333333333,0.0625,0.041666666666666664,0.0,0.125,0.0,0.16666666666666666,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.020833333333333332
A3_144,0.04,0.06,0.16,0.02,0.02,0.04,0.06,0.04,0.2,0.06,0.1,0.06,0.02,0.02,0.08,0.02,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.22448979591836735,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0625,0.041666666666666664,0.0,0.10416666666666667,0.0,0.14583333333333334,0.041666666666666664,0.1875,0.0625,0.041666666666666664,0.0625,0.020833333333333332,0.020833333333333332
A3_146,0.04,0.06,0.16,0.02,0.02,0.04,0.06,0.06,0.18,0.06,0.08,0.06,0.02,0.02,0.08,0.04,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.20408163265306123,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.125,0.041666666666666664,0.16666666666666666,0.0625,0.041666666666666664,0.0625,0.020833333333333332,0.020833333333333332
A3_155,0.06,0.06,0.14,0.02,0.04,0.08,0.04,0.06,0.16,0.06,0.1,0.02,0.02,0.02,0.08,0.04,0.061224489795918366,0.12244897959183673,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.14285714285714285,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.0,0.041666666666666664,0.125,0.041666666666666664,0.0625,0.0625,0.0,0.14583333333333334,0.020833333333333332,0.08333333333333333,0.0625,0.14583333333333334,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.020833333333333332
A3_162,0.04,0.04,0.16,0.02,0.04,0.04,0.02,0.06,0.18,0.06,0.14,0.04,0.02,0.02,0.08,0.04,0.061224489795918366,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.1836734693877551,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.0,0.0625,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.22916666666666666,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.020833333333333332
